Species,Similarity
Oryzias sinensis (Chinese medaka),246.36939616029062
Neolamprologus brichardi (Lyretail cichlid),246.287037037037
Anolis carolinensis (Green anole),246.2017861465058
Amphilophus citrinellus (Midas cichlid),246.10345307713726
Danio rerio (Zebrafish),245.4550929249422
Oreochromis niloticus (Nile tilapia),244.62402893909743
Oncorhynchus tshawytscha (Chinook salmon),244.48869735675282
Scleropages formosus (Asian bonytongue),244.07541911236854
Xenopus tropicalis (Tropical clawed frog),243.0926503249995
Maylandia zebra (Zebra mbuna),164.42063492063494
Astatotilapia calliptera (Eastern happy),164.28597810315262
Esox lucius (Northern pike),164.05275443510737
Larimichthys crocea (Large yellow croaker),164.04363267376965
Cyprinodon variegatus (Sheepshead minnow),163.96031746031747
Ictalurus punctatus (Channel catfish),163.80017380913586
Poecilia formosa (Amazon molly),163.72082499108637
Astyanax mexicanus (Mexican tetra),163.48848848848849
Lates calcarifer (Barramundi perch),162.84215416340913
Callorhinchus milii (Elephant shark),161.45963379109446
Sorex araneus (Shrew),93.61904761904762
Struthio camelus australis (African ostrich),85.00837520938023
Leptobrachium leishanense (Leishan spiny toad),83.28638497652582
Takifugu rubripes (Fugu),82.91666666666667
Poecilia reticulata (Guppy),82.5925925925926
